Cites,Authors,Document Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
3,"K Mausam, M Tiwari, K Sharma…","Process parameter optimization for maximum material removal rate in high speed electro-discharge machining",2014,"… Journal of Current …","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/1763/374f45735143b3ace6cbb571bd1d701e058a.pdf","https://scholar.google.com/scholar?cites=14601815935343847775&as_sdt=2005&sciodt=0,5&hl=en",112,"2020-01-23 14:01:29","PDF","","","",,,,,3,0.50,1,4,6,"The objective of this paper is to determine the optimal combination of the process parameters in a high speed electrodischarge machining (EDM) while machining carbon fiber epoxy composite with the copper-cadmium tool. The parameters considered are peak …"
3,"SH Chen, WD Jehng, YS Chen","The use of response surface methodology to optimize parameter adjustments in CNC machine tools",2014,"Mathematical Problems in …","hindawi.com","https://www.hindawi.com/journals/mpe/2014/797091/abs/","https://scholar.google.com/scholar?cites=7184260021361626731&as_sdt=2005&sciodt=0,5&hl=en",115,"2020-01-23 14:01:29","","","","",,,,,3,0.50,1,3,6,"This paper mainly covers a research intended to improve the circular accuracy of CNC machine tools and the adjustment and analysis of the main controller parameters applied to improve accuracy. In this study, controller analysis software was used to detect the …"
2,"M Habibi, Z Chevy Chen","Machining Setting Optimization for Formate® Face-Hobbing of Bevel Gears With the Cutting Force and Tool Wear Constraints",2016,"Journal of …","asmedigitalcollection.asme.org","https://asmedigitalcollection.asme.org/mechanicaldesign/article-abstract/138/9/093301/376208","https://scholar.google.com/scholar?cites=3162761071379835831&as_sdt=2005&sciodt=0,5&hl=en",127,"2020-01-23 14:01:29","","","","",,,,,2,0.50,1,2,4,"Trial and error experiments are the dominant approaches to select machining settings and also cutting system design in face-hobbing of bevel gears. These time-consuming experimental tests impose undesired costs to industries. In the present paper, an integrated …"
2,"W Zhao, Y Li, C Liu, W Shen","A cutting parameter optimization method based on dynamic machining features for complex structural parts",2016,"2016 IEEE 20th International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7565968/","https://scholar.google.com/scholar?cites=13657674140081495274&as_sdt=2005&sciodt=0,5&hl=en",133,"2020-01-23 14:01:29","","","","",,,,,2,0.50,1,4,4,"Complex structural parts are pervasive and playing an important role in the aircraft manufacturing area. In order to improve the machining efficiency, the cutting parameter optimization of complex structural parts during the machining has always been a problem in …"
2,"A Kumar, S Singh, S Barry, S Bhardwaj, EA Sharma…","Parameter Optimization in Vertical Machining Center CNC for EN45 (Steel Alloy) Using Response Surface Methodology",2016,"Technology","academia.edu","https://www.academia.edu/download/46819930/IJMET_07_02_031.pdf","https://scholar.google.com/scholar?cites=16860144125042675639&as_sdt=2005&sciodt=0,5&hl=en",138,"2020-01-23 14:01:29","PDF","","","",,,,,2,0.50,0,6,4,"Now days optimal machining parameters are of great concern in manufacturing environments, where economy of machining operations plays a key role in competitiveness in the market. This paper aims at developing a statistical model to optimize the surface …"
2,"EOFL HEMIHYDRATE","… ESTIMATION OF LEVOFLOXACIN HEMIHYDRATE AND AMBROXOL HYDROCHLORIDE IN BULK AND ITS PHARMACEUTICAL DOSAGE FORM",2016,"Asian J Pharm Clin Res","researchgate.net","https://www.researchgate.net/profile/Msumithra_Sumithra/publication/312376128_Quality_by_design-based_optimization_and_validation_of_new_reverse_phase-high-performance_liquid_chromatography_method_for_simultaneous_estimation_of_levofloxacin_hemihydrate_and_ambroxol_hydrochlorid/links/587fb172a6fdcc9d9025ebe8/Quality-by-design-based-optimization-and-validation-of-new-reverse-phase-high-performance-liquid-chromatography-method-for-simultaneous-estimation-of-levofloxacin-hemihydrate-and-ambroxol-hydrochlorid.pdf","https://scholar.google.com/scholar?cites=5963101476451946764&as_sdt=2005&sciodt=0,5&hl=en",142,"2020-01-23 14:01:29","PDF","","","",,,,,2,0.50,2,1,4,"Objective: Innovative application of quality by design (QbD) technique for simultaneous estimation of levofloxacin and ambroxol hydrochloride (HCL) in bulk and its pharmaceutical dosage form using reverse phase-high-performance liquid chromatography (RP-HPLC) …"
2,"A Van Hoecke","Tool risk setting in statistical tolerancing and its management in verification, in order to optimize customer's and supplier's risks",2016,"Procedia CIRP","core.ac.uk","https://core.ac.uk/download/pdf/82608738.pdf","https://scholar.google.com/scholar?cites=399025733662417411&as_sdt=2005&sciodt=0,5&hl=en",144,"2020-01-23 14:01:29","PDF","","","",,,,,2,0.50,2,1,4,"The statistical tolerancing aims to enlarge tolerances while limiting the customer risk. The rules are largely shared when the factors vary according to a normal law. But a lot of manufacturing processes cannot deliver a mean exactly centered or stable, and some are …"
2,"SH Stige","«Kahoot!» as a tool for adjusting teaching to match students' knowledge level and promoting active learning in a lecture setting",2016,"","bora.uib.no","http://bora.uib.no/bitstream/handle/1956/15649/UPED-skrift_Stige_2016.pdf?sequence=1","https://scholar.google.com/scholar?cites=10840539648380489020&as_sdt=2005&sciodt=0,5&hl=en",145,"2020-01-23 14:01:29","PDF","","","",,,,,2,0.50,2,1,4,"1. Background As a teacher I have always preferred an interactive teaching style, engaging the students in varied learning activities, including class discussion facilitated by the use of the blackboard, group reflections, and think-pair-share discussions–in other words …"
1,"MR Karim, S Ahmed, S Salahuddin…","Optimization of Machining Parameter for Surface Roughness in Turning GFRP Composite Using RSM-GA Approach",2018,"American Journal of …","researchgate.net","https://www.researchgate.net/profile/Sayem_Ahmed3/publication/336984037_Optimization_of_Machining_Parameter_for_Surface_Roughness_in_Turning_GFRP_Composite_Using_RSM-GA_Approach/links/5df507f34585159aa47e90fc/Optimization-of-Machining-Parameter-for-Surface-Roughness-in-Turning-GFRP-Composite-Using-RSM-GA-Approach.pdf","https://scholar.google.com/scholar?cites=331159364068614791&as_sdt=2005&sciodt=0,5&hl=en",153,"2020-01-23 14:01:29","PDF","","","",,,,,1,0.50,0,4,2,"This paper deals with the analysis of surface roughness in turning GFRP composite through experimental investigation and Response surface methodology (RSM) based optimization modeling incorporated with Genetic Algorithm (GA). The investigation has been carried out …"
1,"K Ogawa","Machine learning apparatus that learns setting value in machining program of machine tool, and machining system",2018,"US Patent App. 15/729,801","Google Patents","https://patents.google.com/patent/US20180107947A1/en","https://scholar.google.com/scholar?cites=11044798681720861496&as_sdt=2005&sciodt=0,5&hl=en",158,"2020-01-23 14:01:29","","","","",,,,,1,0.50,1,1,2,"A machine learning apparatus learns a setting value in a machining program of a machine tool configured to machine an impeller. The machine learning apparatus includes a state observation unit configured to acquire the thermal displacement amount during a period of …"
1,"P Král, P Hradil, M Hušek, J Kala…","Sensitivity analysis and optimization as tools for the inverse concrete material model parameter identification",2018,"AIP Conference …","aip.scitation.org","https://aip.scitation.org/doi/abs/10.1063/1.5044025","https://scholar.google.com/scholar?cites=12868553339259738594&as_sdt=2005&sciodt=0,5&hl=en",163,"2020-01-23 14:01:29","","","","",,,,,1,0.50,0,5,2,"The application of complex nonlinear material models of concrete within the numerical simulations is currently the most used way for the purposes of modeling the nonlinear computer response of concrete structures. However, the modeling of nonlinear concrete …"
1,"J Ren, Z Zhai, K Shi, J Zhou, J Yang, J Cai","Tool determination and geometry parameter optimization of carbide tool in high-speed milling of third-generation γ-TiAl alloy",2018,"Journal of the Brazilian …","Springer","https://link.springer.com/article/10.1007/s40430-018-1408-x","https://scholar.google.com/scholar?cites=3718639009697228903&as_sdt=2005&sciodt=0,5&hl=en",166,"2020-01-23 14:01:29","HTML","","","",,,,,1,0.50,0,6,2,"Gamma titanium aluminide alloys (γ-TiAl) are widely recognized as potential replacement for nickel-based superalloys in aerospace. However, along with brittleness at room temperature, poor surface quality and sever tool wear undermine their machinability, so that …"
1,"Z Chao, WU Xiaodong, Z Tongyi…","Experimental research for parameter optimization of the vortex tool for drainage gas recovery",2018,"… Techniques, Issue 6 …","searchanddiscovery.com","http://www.searchanddiscovery.com/abstracts/html/2018/pdt.130005/abstracts/2018DPT.6.10.html","https://scholar.google.com/scholar?cites=1989106005240373015&as_sdt=2005&sciodt=0,5&hl=en",168,"2020-01-23 14:01:29","","","","",,,,,1,0.50,0,4,2,"Mechanistic studies of vortex drainage gas recovery are insufficient and cannot effectively create guidelines for field application. What is lacking is an analysis that aims to research the influence of the structure parameters of the vortex tool on the drainage effect. Therefore …"
1,"SA Christie, AE Hubbard, RA Callcut…","Machine learning without borders? An adaptable tool to optimize mortality prediction in diverse clinical settings",2018,"The journal of trauma …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6225991/","https://scholar.google.com/scholar?cites=12532279492946070930&as_sdt=2005&sciodt=0,5&hl=en",170,"2020-01-23 14:01:29","HTML","","","",,,,,1,0.50,0,4,2,"Background: Mortality prediction aids clinical decision-making and is necessary for quality improvement initiatives. Validated metrics rely on pre-specified variables and often require advanced diagnostics which are unfeasible in resource-constrained contexts. We …"
1,"R Ramanujam, PA Shinde, R Kadam, A Dey…","Estimation of optimum machining parameters and surface characterization for WEDM of AA7075/10/Al₂O3 (p) MMC through multi-objective optimization",2018,"Materials Today …","Elsevier","https://www.sciencedirect.com/science/article/pii/S2214785318304140","https://scholar.google.com/scholar?cites=9512107093783169868&as_sdt=2005&sciodt=0,5&hl=en",184,"2020-01-23 14:01:29","","","","",,,,,1,0.50,0,5,2,"Experimental investigations were conducted on cutting of aluminium based composite material using Wire Electro Discharge Machining (WEDM). Objective was to optimize machining parameters of WEDM for high Material Removal Rate (MRR) and low surface …"
3,"D Bandhu, SS Sangwan, M Verma","Optimization of Drilling Parameter and Surface Roughness using different Tool Material by Drilling of CFRP Composite Material",2014,"International Journal of Current Engineering and …","","","https://scholar.google.com/scholar?cites=8241609574969502131&as_sdt=2005&sciodt=0,5&hl=en",378,"2020-01-23 14:01:29","CITATION","","","",,,,,3,0.50,1,3,6,""
4,"J ZHAO, G ZHENG, A LI, X CUI","Predictive Tool Life Model of Ultra High Speed Turning Inconel 718 and Cutting Parameter Optimization [J]",2011,"Journal of Harbin University of …","en.cnki.com.cn","http://en.cnki.com.cn/Article_en/CJFDTotal-HLGX201101003.htm","https://scholar.google.com/scholar?cites=16381238906665408713&as_sdt=2005&sciodt=0,5&hl=en",99,"2020-01-23 14:01:29","","","","",,,,,4,0.44,1,4,9,"Inconel 718 is a difficult to machine alloy with low cutting efficiency and server tool wear. A series of orthogonal turning tests with sialon ceramic tools in ultra high speed scale was carried out to study tool life and wear mechanism. At the same time, the cutting parameters …"
3,"SH Tomadi, JA Ghani, CH Che Hassan…","Optimization of cutting parameter on tool life and surface roughness in end milling of AlSi/AlN MMC-Taguchi method and grey relational Analysis",2013,"1 st International …","researchgate.net","https://www.researchgate.net/profile/Seyed_Zahraee/publication/259589795_Productivity_Improvement_of_Manufacturing_System_using_Design_of_Experiment_and_Computer_Simulation/links/575e592a08aec91374aefe63/Productivity-Improvement-of-Manufacturing-System-using-Design-of-Experiment-and-Computer-Simulation.pdf#page=12","https://scholar.google.com/scholar?cites=15111636231723672792&as_sdt=2005&sciodt=0,5&hl=en",128,"2020-01-23 14:01:29","PDF","","","",,,,,3,0.43,1,4,7,"The highly abrasive of ceramic particles reinforcement and irregular nature of the particles along the matrix material are the main problems leading to the difficulties in machining of Metal matrix composites (MMCs). Therefore, the experimental investigation was made on …"
